,Tiempo,Presión Final IM L1_Presion,Presión Aeropuerto IM L1,Presión SacBajo L1,Presión Aeropuerto IM L2,Presión MiraFlores IM L1,Presión Aeropuerto IM L3,Presión Tanque Elevado IM L1,Presión L1 T15 Solidaridad,Presión L1 T17 Solidaridad
14473,19:05:00,,2.732928037643433,0.8872251510620117,0.0,,2.231626272201538,0.5504918694496155,0.6609296202659607,
14474,19:10:00,,2.781394720077514,0.8998842239379883,0.0,,2.233072996139526,0.5548321604728699,0.659454345703125,
14475,19:15:00,,2.787181854248047,0.9143518805503844,0.0,,2.231626272201538,0.5620659589767456,0.659454345703125,
14476,19:20:00,,2.810329914093018,0.9432870149612428,0.0,,2.232349395751953,0.5692997574806213,0.6535531878471375,
14477,19:25:00,,2.808883190155029,0.944733738899231,0.0,,2.228732585906982,0.5758101940155029,0.6506026387214661,
14478,19:30:00,,2.826967477798462,0.9537760019302368,0.0,,2.23017954826355,0.5765335559844971,0.6491273641586304,
14479,19:35:00,,2.814670085906982,0.9541377425193788,0.0,,2.232349395751953,0.5765335559844971,0.6491273641586304,
14480,19:40:00,,2.821180582046509,0.9639033675193788,0.0,,2.232349395751953,0.5794270634651184,0.6476520299911499,
14481,19:45:00,,2.803096294403076,0.9733072519302368,0.0,,2.229455947875977,0.5801504254341125,0.6476520299911499,
14482,19:50:00,,2.725694417953491,0.9700521230697632,0.0,,2.229455947875977,0.5772569179534912,0.6476520299911499,
14483,19:55:00,,2.724247455596924,0.9769242405891418,0.0,,2.23017954826355,0.5772569179534912,0.6461766958236694,
14484,20:00:00,,2.719907522201538,0.9903067350387572,0.0,,2.23017954826355,0.5830439925193787,0.6461766958236694,
14485,20:05:00,,2.717737197875977,0.9989872574806212,0.0,,2.231626272201538,0.5794270634651184,0.6447014212608337,
14486,20:10:00,,2.717013835906982,1.009837985038757,0.0,,2.23017954826355,0.5794270634651184,0.643226146697998,
14487,20:15:00,,2.749565839767456,1.016348361968994,0.0,,2.23017954826355,0.5772569179534912,0.6388002634048462,
14488,20:20:00,,2.750289440155029,1.018880248069763,0.0,,2.23017954826355,0.5758101940155029,0.6343744397163391,
14489,20:25:00,,2.746672391891479,1.023943901062011,0.0,,2.229455947875977,0.5787037014961243,0.6358497142791748,
14490,20:30:00,,2.761140108108521,1.037326335906982,0.0,,2.228009223937988,0.5729166865348816,0.6358497142791748,
14491,20:35:00,,2.767650604248047,1.055049180984497,0.0,,2.229455947875977,0.5866608619689941,0.6388002634048462,
14492,20:40:00,,2.745949029922485,0.9233940839767456,0.0,,2.228732585906982,-0.0144675923511385,0.6402755379676819,
14493,20:45:00,,2.843605279922485,0.7222945094108582,0.0,,2.229455947875977,-0.0122974533587694,0.6388002634048462,
14494,20:50:00,,2.880497455596924,0.6076388955116272,0.0,,2.229455947875977,-0.0122974533587694,0.6358497142791748,
14495,20:55:00,,2.887008190155029,0.493706613779068,0.0,,2.228732585906982,-0.0108506949618458,0.6328991651535034,
14496,21:00:00,,2.941261529922485,0.4347511827945709,0.0,,2.231626272201538,-0.0122974533587694,0.6299485564231873,
14497,21:05:00,,2.958622455596924,0.3562644422054291,0.0,,2.228732585906982,-0.0108506949618458,0.6240473985671997,
14498,21:10:00,,3.002748727798462,0.2882667779922485,0.0,,2.228732585906982,-0.0108506949618458,0.6210967898368835,
14499,21:15:00,,3.052661895751953,0.2470341473817825,0.0,,2.229455947875977,-0.0122974533587694,0.6196215152740479,
14500,21:20:00,,3.043981552124023,0.2137586772441864,0.0,,2.229455947875977,-0.0122974533587694,0.6196215152740479,
14501,21:25:00,,3.050491809844971,0.0698061361908912,0.0,,2.228009223937988,-0.0122974533587694,0.622572124004364,
14502,21:30:00,,3.054832220077514,0.0455729141831398,0.0,,2.23017954826355,-0.0108506949618458,0.6255226731300354,
14503,21:35:00,,3.042534589767456,0.0329137742519378,0.0,,2.229455947875977,-0.0108506949618458,0.6269979476928711,
14504,21:40:00,,3.057725667953491,0.0325520820915699,0.0,,2.228732585906982,-0.0122974533587694,0.6255226731300354,
14505,21:45:00,,3.049768447875977,0.038700807839632,0.0,,2.228732585906982,-0.0108506949618458,0.6240473985671997,
14506,21:50:00,,3.041811227798462,0.0354456007480621,0.0,,2.228732585906982,-0.0122974533587694,0.6240473985671997,
14507,21:55:00,,3.042534589767456,0.0361689813435077,0.0,,2.231626272201538,-0.0122974533587694,0.6240473985671997,
14508,22:00:00,,3.042534589767456,0.0383391194045543,0.0,,2.23017954826355,-0.0108506949618458,0.6240473985671997,
14509,22:05:00,,3.053385257720948,0.0365306735038757,0.0,,2.229455947875977,-0.0122974533587694,0.6255226731300354,
14510,22:10:00,,3.032407522201538,0.0361689813435077,0.0,,2.228732585906982,-0.0108506949618458,0.622572124004364,
14511,22:15:00,,3.02734375,0.0390625,0.0,,2.231626272201538,-0.0122974533587694,0.6196215152740479,
14512,22:20:00,,3.036024332046509,0.0383391194045543,0.0,,2.228732585906982,-0.0122974533587694,0.6196215152740479,
14513,22:25:00,,3.049768447875977,0.0397858805954456,0.0,,2.228009223937988,-0.0108506949618458,0.6196215152740479,
14514,22:30:00,,3.067129611968994,0.0415943264961242,0.0,,2.23017954826355,-0.0122974533587694,0.622572124004364,
14515,22:35:00,,3.036747455596924,0.0419560149312019,0.0,,2.231626272201538,-0.0122974533587694,0.622572124004364,
14516,22:40:00,,3.049045085906982,0.0437644682824611,0.0,,2.232349395751953,-0.0122974533587694,0.622572124004364,
14517,22:45:00,,3.032407522201538,0.0452112257480621,0.0,,2.229455947875977,-0.0122974533587694,0.6210967898368835,
14518,22:50:00,,3.053385257720948,0.0470196790993213,0.0,,2.232349395751953,-0.0122974533587694,0.6210967898368835,
14519,22:55:00,,3.054832220077514,0.048828125,0.0,,2.231626272201538,-0.0122974533587694,0.6210967898368835,
14520,23:00:00,,3.049768447875977,0.0506365709006786,0.0,,2.228732585906982,-0.0122974533587694,0.6196215152740479,
14521,23:05:00,,3.057002544403076,0.0513599514961242,0.0,,2.23017954826355,-0.0122974533587694,0.615195631980896,
14522,23:10:00,,3.062065839767456,0.0542534701526165,0.0,,2.229455947875977,-0.0122974533587694,0.6137203574180603,
14523,23:15:00,,3.061342477798462,0.0560619235038757,0.0,,2.231626272201538,-0.0122974533587694,0.615195631980896,
14524,23:20:00,,3.064236164093018,0.0614872649312019,0.0,,2.231626272201538,-0.0122974533587694,0.6137203574180603,
14525,23:25:00,,3.063512802124023,0.067635990679264,0.0,,2.23017954826355,-0.0108506949618458,0.6107697486877441,
14526,23:30:00,,3.058449029922485,0.0730613470077514,0.0,,2.228732585906982,-0.0108506949618458,0.6107697486877441,
14527,23:35:00,,3.062065839767456,0.076316550374031,0.0,,2.23017954826355,-0.0108506949618458,0.6107697486877441,
14528,23:40:00,,3.080150604248047,0.0770399272441864,0.0,,2.231626272201538,-0.0122974533587694,0.6092944741249084,
14529,23:45:00,,3.097511529922485,0.0766782388091087,0.0,,2.229455947875977,-0.0108506949618458,0.6078191995620728,
14530,23:50:00,,3.121383190155029,0.075231485068798,0.0,,2.228732585906982,-0.0122974533587694,0.6048686504364014,
14531,23:55:00,,3.138020992279053,0.0766782388091087,0.0,,2.228732585906982,-0.0108506949618458,0.6048686504364014,
14532,00:00:00,,3.195891141891479,0.0770399272441864,0.0,,2.231626272201538,-0.0122974533587694,0.6033933758735657,
14533,00:05:00,,3.230613470077514,0.0777633115649223,0.0,,2.228009223937988,-0.0122974533587694,0.6019180417060852,
14534,00:10:00,,3.240740537643433,0.0784866884350776,0.0,,2.23017954826355,-0.0122974533587694,0.6019180417060852,
14535,00:15:00,,3.257378339767456,0.0784866884350776,0.0,,2.229455947875977,-0.0122974533587694,0.6019180417060852,
14536,00:20:00,,3.257378339767456,0.0799334496259689,0.0,,2.229455947875977,-0.0108506949618458,0.6019180417060852,
14537,00:25:00,,3.266782522201538,0.0795717611908912,0.0,,2.229455947875977,-0.0108506949618458,0.6004427671432495,
14538,00:30:00,,3.266059160232544,0.0795717611908912,0.0,,2.229455947875977,-0.0122974533587694,0.5960168838500977,
14539,00:35:00,,3.253761529922485,0.0813802033662796,0.0,,2.228732585906982,-0.0108506949618458,0.5960168838500977,
14540,00:40:00,,3.253038167953491,0.0813802033662796,0.0,,2.231626272201538,-0.0122974533587694,0.598967432975769,
14541,00:45:00,,3.257378339767456,0.0802951380610466,0.0,,2.23017954826355,-0.0122974533587694,0.5960168838500977,
14542,00:50:00,,3.258825302124023,0.0813802033662796,0.0,,2.229455947875977,-0.0122974533587694,0.5960168838500977,
14543,00:55:00,,3.259548664093018,0.0824652761220932,0.0,,2.228009223937988,-0.0108506949618458,0.5930663347244263,
14544,01:00:00,,3.271846294403076,0.0813802033662796,0.0,,2.229455947875977,-0.0108506949618458,0.5930663347244263,
14545,01:05:00,,3.276909589767456,0.0813802033662796,0.0,,2.228009223937988,-0.0122974533587694,0.594541609287262,
14546,01:10:00,,3.274016141891479,0.0817418918013572,0.0,,2.231626272201538,-0.0122974533587694,0.5930663347244263,
14547,01:15:00,,3.278356552124023,0.0813802033662796,0.0,,2.229455947875977,-0.0108506949618458,0.5915910005569458,
14548,01:20:00,,3.316695690155029,0.0821035951375961,0.0,,2.229455947875977,-0.0122974533587694,0.5901157259941101,
14549,01:25:00,,3.333333492279053,0.0817418918013572,0.0,,2.23017954826355,-0.0122974533587694,0.5901157259941101,
14550,01:30:00,,3.371672391891479,0.0835503488779068,0.0,,2.229455947875977,-0.0108506949618458,0.5901157259941101,
14551,01:35:00,,3.37890625,0.0824652761220932,0.0,,2.23017954826355,-0.0122974533587694,0.5886404514312744,
14552,01:40:00,,3.389033794403076,0.0839120298624038,0.0,,2.228732585906982,-0.0122974533587694,0.5856898427009583,
14553,01:45:00,,3.399884462356567,0.0839120298624038,0.0,,2.228732585906982,-0.0122974533587694,0.5827392935752869,
14554,01:50:00,,3.403501272201538,0.0853587985038757,0.0,,2.23017954826355,-0.0122974533587694,0.5812639594078064,
14555,01:55:00,,3.401330947875977,0.0853587985038757,0.0,,2.232349395751953,-0.0108506949618458,0.5812639594078064,
14556,02:00:00,,3.407841205596924,0.084997110068798,0.0,,2.229455947875977,-0.0122974533587694,0.5827392935752869,
14557,02:05:00,,3.430989742279053,0.0853587985038757,0.0,,2.232349395751953,-0.0108506949618458,0.5827392935752869,
14558,02:10:00,,3.423032522201538,0.0857204869389534,0.0,,2.232349395751953,-0.0108506949618458,0.5827392935752869,
14559,02:15:00,,3.456307888031006,0.0853587985038757,0.0,,2.23017954826355,-0.0122974533587694,0.5827392935752869,
14560,02:20:00,,3.462095022201538,0.0853587985038757,0.0,,2.231626272201538,-0.0108506949618458,0.5827392935752869,
14561,02:25:00,,3.474392414093018,0.0842737331986427,0.0,,2.229455947875977,-0.0108506949618458,0.5827392935752869,
14562,02:30:00,,3.494646787643433,0.086082175374031,0.0,,2.231626272201538,-0.0122974533587694,0.5842145681381226,
14563,02:35:00,,3.498987197875977,0.0842737331986427,0.0,,2.233796358108521,-0.0122974533587694,0.5812639594078064,
14564,02:40:00,,3.512008190155029,0.084997110068798,0.0,,2.229455947875977,-0.0122974533587694,0.5827392935752869,
14565,02:45:00,,3.519965410232544,0.0857204869389534,0.0,,2.232349395751953,-0.0122974533587694,0.5797886848449707,
14566,02:50:00,,3.522858858108521,0.0842737331986427,0.0,,2.233072996139526,-0.0108506949618458,0.5797886848449707,
14567,02:55:00,,3.530815839767456,0.0835503488779068,0.0,,2.228009223937988,-0.0108506949618458,0.5753628611564636,
14568,03:00:00,,3.534432888031006,0.0835503488779068,0.0,,2.228732585906982,-0.0122974533587694,0.5753628611564636,
14569,03:05:00,,3.542390108108521,0.0824652761220932,0.0,,2.23017954826355,-0.0122974533587694,0.5724122524261475,
14570,03:10:00,,3.546006917953491,0.0821035951375961,0.0,,2.231626272201538,-0.0122974533587694,0.5635605454444885,
14571,03:15:00,,3.553240537643433,0.0813802033662796,0.0,,2.228009223937988,-0.0122974533587694,0.5635605454444885,
14572,03:20:00,,3.551794052124023,0.0813802033662796,0.0,,2.228009223937988,-0.0122974533587694,0.5650358200073242,
14573,03:25:00,,3.563368082046509,0.0817418918013572,0.0,,2.231626272201538,-0.0122974533587694,0.5650358200073242,
14574,03:30:00,,3.559027910232544,0.0817418918013572,0.0,,2.23017954826355,-0.0122974533587694,0.5650358200073242,
14575,03:35:00,,3.562644720077514,0.0806568264961242,0.0,,2.23017954826355,-0.0122974533587694,0.5635605454444885,
14576,03:40:00,,3.549623727798462,0.0813802033662796,0.0,,2.228732585906982,-0.0122974533587694,0.5606099367141724,
14577,03:45:00,,3.561197757720948,0.0802951380610466,0.0,,2.228009223937988,-0.0122974533587694,0.5606099367141724,
14578,03:50:00,,3.577835559844971,0.0806568264961242,0.0,,2.229455947875977,0.8803529739379883,0.5606099367141724,
14579,03:55:00,,3.603877544403076,0.0802951380610466,0.0,,2.2265625,1.314380764961243,0.5606099367141724,
14580,04:00:00,,3.615451335906982,0.0813802033662796,0.0,,2.225839138031006,1.409143447875977,0.5606099367141724,
14581,04:05:00,,3.629919052124024,0.0806568264961242,0.0,,2.229455947875977,1.448205947875977,0.5635605454444885,
14582,04:10:00,,3.654513835906982,0.0813802033662796,0.0,,2.225839138031006,1.501736044883728,0.5620852112770081,
14583,04:15:00,,3.671875,0.0806568264961242,0.0,,2.229455947875977,1.505352973937989,0.5650358200073242,
14584,04:20:00,,3.685619354248047,0.0795717611908912,0.0,,2.2265625,1.508970022201538,0.5635605454444885,
