Tiempo,Presión Final IM L1_Presion,Presión Aeropuerto IM L4,Presión Aeropuerto IM L1,Presión Aeropuerto IM L5,Presión SacBajo L1,Presión Aeropuerto IM L2,Presión MiraFlores IM L1,Presión Aeropuerto IM L3,Presión Tanque Elevado IM L1,Presión L1 T15 Solidaridad,Presión L1 T17 Solidaridad
2024-07-14 04:05:00,,3.527199029922485,-0.0007233796641230583,0.0,,2.218605279922485,1.430121541023254,0.7538728713989258,,,
2024-07-14 04:10:00,,3.538049697875977,0.0003616898320615292,0.0,,2.217881917953491,1.511863470077515,0.7538728713989258,,,
2024-07-14 04:15:00,,3.553964138031006,0.0003616898320615292,0.0,,2.218605279922485,1.515480279922485,0.7553481459617615,,,
2024-07-14 04:25:00,,3.571325302124023,-0.0007233796641230583,0.0,,2.218605279922485,1.511863470077515,0.7494469881057739,,,
2024-07-14 04:30:00,,3.581452608108521,0.001808449043892324,0.0,,2.217158555984497,1.506076455116272,0.7479717135429382,,,
2024-07-14 04:30:00,,3.59375,0.001808449043892324,0.0,,2.217881917953491,1.504629731178284,0.7450211048126221,,,
2024-07-14 04:40:00,,3.611834287643433,-0.0007233796641230583,0.0,,2.218605279922485,1.505352973937988,0.7435457706451416,,,
2024-07-14 04:45:00,,3.614728212356567,0.0007233796641230583,0.0,,2.218605279922485,1.501736044883728,0.7479717135429382,,,
2024-07-14 04:50:00,,3.61328125,0.0003616898320615292,0.0,,2.219328641891479,1.502459526062012,0.7494469881057739,,,
2024-07-14 04:50:00,,3.617621660232544,-0.001085069496184587,0.0,,2.218605279922485,1.503182768821716,0.7494469881057739,,,
2024-07-14 04:55:00,,3.611834287643433,0.0,0.0,,2.219328641891479,1.503182768821716,0.7494469881057739,,,
2024-07-14 05:00:00,,3.614728212356567,0.0,0.0,,2.219328641891479,1.504629731178284,0.7494469881057739,,,
2024-07-14 05:10:00,,3.619068145751953,0.0,0.0,,2.217881917953491,1.505352973937988,0.7494469881057739,,,
2024-07-14 05:15:00,,3.629919052124023,-0.001085069496184587,0.0,,2.217158555984497,1.503182768821716,0.7494469881057739,,,
2024-07-14 05:15:00,,3.633535861968994,-0.001446759328246117,0.0,,2.217881917953491,1.503182768821716,0.7464963793754578,,,
2024-07-14 05:25:00,,3.629195690155029,0.0,0.0,,2.218605279922485,1.502459526062012,0.7450211048126221,,,
2024-07-14 05:30:00,,3.624131917953491,0.0,0.0,,2.220775604248047,1.502459526062012,0.7464963793754578,,,
2024-07-14 05:35:00,,3.629195690155029,0.0003616898320615292,0.0,,2.219328641891479,1.501736044883728,0.7464963793754578,,,
2024-07-14 05:35:00,,3.619068145751953,-0.001085069496184587,0.0,,2.218605279922485,1.502459526062012,0.7435457706451416,,,
2024-07-14 05:40:00,,3.624131917953491,0.0,0.0,,2.220775604248047,1.501736044883728,0.7405952215194702,,,
2024-07-14 05:45:00,,3.628472089767456,-0.001085069496184587,0.0,,2.220775604248047,1.498842477798462,0.7376446723937988,,,
2024-07-14 05:55:00,,3.61328125,-0.001446759328246117,0.0,,2.221498727798462,1.502459526062012,0.7361693978309631,,,
2024-07-14 06:00:00,,3.614004611968994,-0.001446759328246117,0.0,,2.219328641891479,1.498842477798462,0.733218789100647,,,
2024-07-14 06:00:00,,3.621238470077515,-0.0007233796641230583,0.0,,2.219328641891479,1.498842477798462,0.733218789100647,,,
2024-07-14 06:10:00,,3.614728212356567,-0.001808449043892324,0.0,,2.217881917953491,1.498842477798462,0.733218789100647,,,
2024-07-14 06:15:00,,3.621238470077515,-0.003616898087784648,0.0,,2.218605279922485,1.501736044883728,0.733218789100647,,,
2024-07-14 06:20:00,,3.6328125,-0.001808449043892324,0.0,,2.221498727798462,1.501012802124023,0.7361693978309631,,,
2024-07-14 06:20:00,,3.624131917953491,-0.00253182859160006,0.0,,2.22294545173645,1.498842477798462,0.7317435145378113,,,
2024-07-14 06:25:00,,3.616898059844971,-0.001446759328246117,0.0,,2.221498727798462,1.498842477798462,0.7302682399749756,,,
2024-07-14 06:30:00,,3.611111164093018,-0.00253182859160006,0.0,,2.225115776062012,1.499565958976746,0.7302682399749756,,,
2024-07-14 06:40:00,,3.610387802124023,-0.0007233796641230583,0.0,,2.22294545173645,1.495949029922485,0.7302682399749756,,,
2024-07-14 06:45:00,,3.587963104248047,-0.001085069496184587,0.0,,2.224392414093018,1.498842477798462,0.733218789100647,,,
2024-07-14 06:45:00,,3.578559160232544,0.0,0.0,,2.22294545173645,1.499565958976746,0.7317435145378113,,,
2024-07-14 06:55:00,,3.600260257720947,-0.001446759328246117,0.0,,2.224392414093018,1.502459526062012,0.7287929654121399,,,
2024-07-14 07:00:00,,3.587963104248047,-0.001446759328246117,0.0,,2.22294545173645,1.498119235038757,0.7273176908493042,,,
2024-07-14 07:05:00,,3.593026638031006,-0.003616898087784648,0.0,,2.224392414093018,1.501012802124023,0.725842297077179,,,
2024-07-14 07:05:00,,3.568431854248047,-0.005063657183200121,0.0,,2.224392414093018,1.497395753860474,0.7243670225143433,,,
2024-07-14 07:10:00,,3.564815044403076,-0.006148726679384708,0.0,,2.224392414093018,1.498119235038757,0.7228917479515076,,,
2024-07-14 07:15:00,,3.205295085906982,-0.006872106343507767,0.0,,2.225115776062012,1.501012802124023,0.7214164733886719,,,
2024-07-14 07:25:00,,3.205295085906982,-0.00434027798473835,0.0,,2.221498727798462,1.499565958976746,0.7214164733886719,,,
2024-07-14 07:30:00,,3.191550970077515,-0.003616898087784648,0.0,,2.22294545173645,1.501736044883728,0.7184659242630005,,,
2024-07-14 07:30:00,,3.186487197875977,-0.003255208488553762,0.0,,2.225115776062012,1.501012802124023,0.7155153155326843,,,
2024-07-14 07:40:00,,3.152488470077515,-0.00253182859160006,0.0,,2.225115776062012,1.498119235038757,0.7140400409698486,,,
2024-07-14 07:45:00,,3.134403705596924,-0.0007233796641230583,0.0,,2.225839138031006,1.497395753860474,0.7155153155326843,,,
2024-07-14 07:50:00,,3.158275604248047,-0.001446759328246117,0.0,,2.225839138031006,1.499565958976746,0.71699059009552,,,
2024-07-14 07:50:00,,3.126446962356567,-0.00253182859160006,0.0,,2.224392414093018,1.498119235038757,0.71699059009552,,,
2024-07-14 07:55:00,,3.119936227798462,-0.003255208488553762,0.0,,2.225839138031006,1.503182768821716,0.7140400409698486,,,
2024-07-14 08:00:00,,3.092447757720947,-0.003255208488553762,0.0,,2.228009223937988,1.452546238899231,0.7155153155326843,,,
2024-07-14 08:10:00,,3.065682888031006,-0.001446759328246117,0.0,,2.22294545173645,1.453993082046509,0.7125647664070129,,,
2024-07-14 08:15:00,,3.031684160232544,0.6192129254341125,0.0,,2.22294545173645,1.417824029922485,0.7140400409698486,,,
2024-07-14 08:15:00,,2.944878339767456,0.975477397441864,0.0,,2.225115776062012,1.503182768821716,0.7140400409698486,,,
2024-07-14 08:25:00,,2.866753339767456,0.9664351344108582,0.0,,2.224392414093018,1.497395753860474,0.7140400409698486,,,
2024-07-14 08:30:00,,2.850115537643433,0.9541377425193787,0.0,,2.225839138031006,1.499565958976746,0.7125647664070129,,,
2024-07-14 08:35:00,,2.837095022201538,0.9620949029922485,0.0,,2.224392414093018,1.498842477798462,0.7110894918441772,,,
2024-07-14 08:35:00,,2.781394720077515,0.9696903824806213,0.0,,2.22294545173645,1.498842477798462,0.6948612928390503,,,
2024-07-14 08:40:00,,2.759693145751953,0.9772858619689941,0.0,,2.225115776062012,1.494502305984497,0.6919106841087341,,,
2024-07-14 08:45:00,,2.734375,1.002604126930237,0.0,,2.2265625,1.502459526062012,0.6889601349830627,,,
2024-07-14 08:55:00,,2.749565839767456,1.023943901062012,0.0,,2.225839138031006,1.497395753860474,0.6815836429595947,,,
2024-07-14 09:00:00,,2.658420085906982,1.045645236968994,0.0,,2.2265625,1.490162014961243,0.675682544708252,,,
2024-07-14 09:00:00,,2.688078641891479,1.072772026062012,0.0,,2.225839138031006,1.484375,0.6712566614151001,,,
2024-07-14 09:10:00,,2.677951335906982,1.076388835906982,0.0,,2.225839138031006,1.492332220077515,0.6668307185173035,,,
2024-07-14 09:15:00,,2.678674697875977,1.103877305984497,0.0,,2.220775604248047,1.502459526062012,0.6609296202659607,,,
2024-07-14 09:20:00,,2.652633190155029,1.110749363899231,0.0,,2.221498727798462,1.501012802124023,0.6609296202659607,,,
2024-07-14 09:20:00,,2.631654977798462,1.076027274131775,0.0,,2.221498727798462,1.495225667953491,0.6638801693916321,,,
2024-07-14 09:25:00,,2.604890108108521,1.028284072875977,0.0,,2.220775604248047,1.501012802124023,0.659454345703125,,,
2024-07-14 09:30:00,,2.616464138031006,0.9588397145271301,0.0,,2.22294545173645,1.498842477798462,0.6565037369728088,,,
2024-07-14 09:40:00,,2.608506917953491,0.9631800055503845,0.0,,2.22294545173645,1.499565958976746,0.659454345703125,,,
2024-07-14 09:45:00,,2.581018447875977,0.9686053395271301,0.0,,2.224392414093018,1.48075807094574,0.659454345703125,,,
2024-07-14 09:45:00,,2.569444417953491,0.974030613899231,0.0,,2.219328641891479,1.473524332046509,0.6609296202659607,,,
2024-07-14 09:55:00,,2.5390625,0.964264988899231,0.0,,2.225115776062012,1.472800970077515,0.6550284624099731,,,
2024-07-14 10:00:00,,2.515190839767456,0.9555845260620117,0.0,,2.219328641891479,1.453993082046509,0.6520779132843018,,,
2024-07-14 10:05:00,,2.510850667953491,0.9624565839767456,0.0,,2.221498727798462,1.455439805984497,0.6506026387214661,,,
2024-07-14 10:05:00,,2.518807888031006,0.9664351344108582,0.0,,2.219328641891479,1.451822996139526,0.6535531878471375,,,
2024-07-14 10:10:00,,2.518084287643433,0.9516059160232544,0.0,,2.22294545173645,1.436631917953491,0.6535531878471375,,,
2024-07-14 10:15:00,,2.523148059844971,0.925202488899231,0.0,,2.219328641891479,1.434461832046509,0.6520779132843018,,,
2024-07-14 10:25:00,,2.504340410232544,0.9197772145271301,0.0,,2.221498727798462,1.4453125,0.6550284624099731,,,
2024-07-14 10:30:00,,2.499276638031006,0.8745659589767456,0.0,,2.22294545173645,1.44169557094574,0.6506026387214661,,,
